OG0000833	oasisia	.	.	.	OALVG00000017851.1	NO HIT
OG0027213	oasisia	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0005102^molecular_function^signaling receptor binding`GO:0002250^biological_process^adaptive immune response`GO:0072574^biological_process^hepatocyte proliferation`GO:0050868^biological_process^negative regulation of T cell activation`GO:0050776^biological_process^regulation of immune response	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0005102^molecular_function^signaling receptor binding`GO:0002250^biological_process^adaptive immune response`GO:0072574^biological_process^hepatocyte proliferation`GO:0050868^biological_process^negative regulation of T cell activation`GO:0050776^biological_process^regulation of immune response	.	OALVG00000027656.1	FIBRINOGEN/TENASCIN/ANGIOPOEITIN	
OG0027214	oasisia	.	.	.	OALVG00000024957.1	SPERM SURFACE PROTEIN SP17	
OG0027215	oasisia	.	.	.	OALVG00000002599.1	GROUND-LIKE (GRD RELATED)	
OG0027216	oasisia	.	.	.	OALVG00000002598.1	NO HIT
OG0027217	oasisia	.	.	.	OALVG00000027068.1	NO HIT
OG0027218	oasisia	.	.	.	OALVG00000004749.1	NO HIT
OG0027218	oasisia	GO:0070062^cellular_component^extracellular exosome`GO:0005887^cellular_component^integral component of plasma membrane`GO:0008381^molecular_function^mechanosensitive ion channel activity	GO:0070062^cellular_component^extracellular exosome`GO:0005887^cellular_component^integral component of plasma membrane`GO:0008381^molecular_function^mechanosensitive ion channel activity	.	OALVG00000004751.1	TRANSMEMBRANE CHANNEL-RELATED	K21988
OG0027219	oasisia	.	.	GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0016021^cellular_component^integral component of membrane	OALVG00000026652.1	MELATONIN RECEPTOR TYPE 1A-LIKE ISOFORM X2	K04286
OG0027221	oasisia	GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0055120^cellular_component^striated muscle dense body`GO:0015459^molecular_function^potassium channel regulator activity`GO:0006937^biological_process^regulation of muscle contraction`GO:0043266^biological_process^regulation of potassium ion transport	GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0055120^cellular_component^striated muscle dense body`GO:0015459^molecular_function^potassium channel regulator activity`GO:0006937^biological_process^regulation of muscle contraction`GO:0043266^biological_process^regulation of potassium ion transport	.	OALVG00000023356.1	PROTEIN UNC-93 HOMOLOG A	
OG0027223	oasisia	GO:0005576^cellular_component^extracellular region`GO:0007218^biological_process^neuropeptide signaling pathway	GO:0005576^cellular_component^extracellular region`GO:0007218^biological_process^neuropeptide signaling pathway	.	OALVG00000012534.1	SUBFAMILY NOT NAMED	K04287
OG0027223	oasisia	.	.	.	OALVG00000030259.1	EXTENSIN-3-LIKE	
OG0027226							
OG0027227	oasisia	GO:0016021^cellular_component^integral component of membrane`GO:0016020^cellular_component^membrane`GO:0007275^biological_process^multicellular organism development`GO:0007520^biological_process^myoblast fusion	GO:0016021^cellular_component^integral component of membrane`GO:0016020^cellular_component^membrane`GO:0007275^biological_process^multicellular organism development`GO:0007520^biological_process^myoblast fusion	.	OALVG00000011935.1	IP08657P-RELATED	
OG0027229	oasisia	.	.	GO:0005892^cellular_component^acetylcholine-gated channel complex	OALVG00000000157.1	PROTEIN CBG04600	
OG0027231	oasisia	.	.	.	OALVG00000016561.1	NO HIT
OG0027232	oasisia	GO:0005576^cellular_component^extracellular region`GO:0008745^molecular_function^N-acetylmuramoyl-L-alanine amidase activity`GO:0042834^molecular_function^peptidoglycan binding`GO:0008270^molecular_function^zinc ion binding`GO:0045087^biological_process^innate immune response`GO:0009253^biological_process^peptidoglycan catabolic process	GO:0005576^cellular_component^extracellular region`GO:0008745^molecular_function^N-acetylmuramoyl-L-alanine amidase activity`GO:0042834^molecular_function^peptidoglycan binding`GO:0008270^molecular_function^zinc ion binding`GO:0045087^biological_process^innate immune response`GO:0009253^biological_process^peptidoglycan catabolic process	GO:0008745^molecular_function^N-acetylmuramoyl-L-alanine amidase activity`GO:0009253^biological_process^peptidoglycan catabolic process	OALVG00000025058.1	PEPTIDOGLYCAN RECOGNITION PROTEIN	K01446
OG0027233	oasisia	GO:0005667^cellular_component^transcription regulator complex`GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0009653^biological_process^anatomical structure morphogenesis`GO:0030154^biological_process^cell differentiation`GO:0007399^biological_process^nervous system development`GO:0051091^biological_process^positive regulation of DNA-binding transcription factor activity`GO:0045944^biological_process^positive regulation of transcription by RNA polymerase II`GO:0006355^biological_process^regulation of transcription DNA-templated	GO:0005667^cellular_component^transcription regulator complex`GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0009653^biological_process^anatomical structure morphogenesis`GO:0030154^biological_process^cell differentiation`GO:0007399^biological_process^nervous system development`GO:0051091^biological_process^positive regulation of DNA-binding transcription factor activity`GO:0045944^biological_process^positive regulation of transcription by RNA polymerase II`GO:0006355^biological_process^regulation of transcription DNA-templated	GO:0006355^biological_process^regulation of transcription DNA-templated	OALVG00000009330.1	SOX21A ISOFORM B-RELATED	K16796
OG0027234	oasisia	GO:0005737^cellular_component^cytoplasm`GO:0005615^cellular_component^extracellular space`GO:0004867^molecular_function^serine-type endopeptidase inhibitor activity`GO:0010951^biological_process^negative regulation of endopeptidase activity	GO:0005737^cellular_component^cytoplasm`GO:0005615^cellular_component^extracellular space`GO:0004867^molecular_function^serine-type endopeptidase inhibitor activity`GO:0010951^biological_process^negative regulation of endopeptidase activity	.	OALVG00000025898.1	ANTITHROMBIN-III	K13963
OG0027234	oasisia	GO:0005737^cellular_component^cytoplasm`GO:0005615^cellular_component^extracellular space`GO:0004867^molecular_function^serine-type endopeptidase inhibitor activity`GO:0010951^biological_process^negative regulation of endopeptidase activity`GO:0032691^biological_process^negative regulation of interleukin-1 beta production	GO:0005737^cellular_component^cytoplasm`GO:0005615^cellular_component^extracellular space`GO:0004867^molecular_function^serine-type endopeptidase inhibitor activity`GO:0010951^biological_process^negative regulation of endopeptidase activity`GO:0032691^biological_process^negative regulation of interleukin-1 beta production	.	OALVG00000025901.1	SERINE PROTEASE INHIBITOR SERPIN	K13963
OG0027234	oasisia	GO:0005615^cellular_component^extracellular space`GO:0004867^molecular_function^serine-type endopeptidase inhibitor activity`GO:0010951^biological_process^negative regulation of endopeptidase activity	GO:0005615^cellular_component^extracellular space`GO:0004867^molecular_function^serine-type endopeptidase inhibitor activity`GO:0010951^biological_process^negative regulation of endopeptidase activity	.	OALVG00000027145.1	SERPIN A12	
OG0027235	oasisia	GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0005925^cellular_component^focal adhesion`GO:0005811^cellular_component^lipid droplet`GO:0016020^cellular_component^membrane`GO:0046872^molecular_function^metal ion binding`GO:0004222^molecular_function^metalloendopeptidase activity`GO:0008233^molecular_function^peptidase activity`GO:0007155^biological_process^cell adhesion`GO:0007049^biological_process^cell cycle`GO:0051301^biological_process^cell division	GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0005925^cellular_component^focal adhesion`GO:0005811^cellular_component^lipid droplet`GO:0016020^cellular_component^membrane`GO:0046872^molecular_function^metal ion binding`GO:0004222^molecular_function^metalloendopeptidase activity`GO:0008233^molecular_function^peptidase activity`GO:0007155^biological_process^cell adhesion`GO:0007049^biological_process^cell cycle`GO:0051301^biological_process^cell division	GO:0004222^molecular_function^metalloendopeptidase activity`GO:0006508^biological_process^proteolysis`GO:0007155^biological_process^cell adhesion`GO:0016020^cellular_component^membrane	OALVG00000010964.1	NO HIT
OG0027236	oasisia	.	.	.	OALVG00000030178.1	NO HIT
OG0027237	oasisia	GO:0005634^cellular_component^nucleus`GO:0005667^cellular_component^transcription regulator complex`GO:0003677^molecular_function^DNA binding`GO:0001228^molecular_function^DNA-binding transcription activator activity RNA polymerase II-specific`GO:0003700^molecular_function^DNA-binding transcription factor activity`GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0042802^molecular_function^identical protein binding`GO:0044877^molecular_function^protein-containing complex binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0043565^molecular_function^sequence-specific DNA binding`GO:1990837^molecular_function^sequence-specific double-stranded DNA binding`GO:0008134^molecular_function^transcription factor binding`GO:0021599^biological_process^abducens nerve formation`GO:0035284^biological_process^brain segmentation`GO:0045444^biological_process^fat cell differentiation`GO:0042472^biological_process^inner ear morphogenesis`GO:0045647^biological_process^negative regulation of erythrocyte differentiation`GO:0045671^biological_process^negative regulation of osteoclast differentiation`GO:0045944^biological_process^positive regulation of transcription by RNA polymerase II`GO:0045893^biological_process^positive regulation of transcription DNA-templated`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006355^biological_process^regulation of transcription DNA-templated`GO:0007585^biological_process^respiratory gaseous exchange by respiratory system`GO:0021571^biological_process^rhombomere 5 development`GO:0021572^biological_process^rhombomere 6 development`GO:0007379^biological_process^segment specification`GO:0033077^biological_process^T cell differentiation in thymus`GO:0048538^biological_process^thymus development	GO:0005634^cellular_component^nucleus`GO:0005667^cellular_component^transcription regulator complex`GO:0003677^molecular_function^DNA binding`GO:0001228^molecular_function^DNA-binding transcription activator activity RNA polymerase II-specific`GO:0003700^molecular_function^DNA-binding transcription factor activity`GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0042802^molecular_function^identical protein binding`GO:0044877^molecular_function^protein-containing complex binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0043565^molecular_function^sequence-specific DNA binding`GO:1990837^molecular_function^sequence-specific double-stranded DNA binding`GO:0008134^molecular_function^transcription factor binding`GO:0021599^biological_process^abducens nerve formation`GO:0035284^biological_process^brain segmentation`GO:0045444^biological_process^fat cell differentiation`GO:0042472^biological_process^inner ear morphogenesis`GO:0045647^biological_process^negative regulation of erythrocyte differentiation`GO:0045671^biological_process^negative regulation of osteoclast differentiation`GO:0045944^biological_process^positive regulation of transcription by RNA polymerase II`GO:0045893^biological_process^positive regulation of transcription DNA-templated`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006355^biological_process^regulation of transcription DNA-templated`GO:0007585^biological_process^respiratory gaseous exchange by respiratory system`GO:0021571^biological_process^rhombomere 5 development`GO:0021572^biological_process^rhombomere 6 development`GO:0007379^biological_process^segment specification`GO:0033077^biological_process^T cell differentiation in thymus`GO:0048538^biological_process^thymus development	GO:0003677^molecular_function^DNA binding`GO:0006355^biological_process^regulation of transcription DNA-templated`GO:0005634^cellular_component^nucleus	OALVG00000027404.1	TRANSCRIPTION FACTOR MAF	K09037
OG0027238	oasisia	.	.	.	OALVG00000016545.1	SI:DKEY-19B23.12-RELATED	
OG0027238	oasisia	.	.	.	OALVG00000018770.1	SI:DKEY-19B23.12-RELATED	
OG0027239	oasisia	.	.	.	OALVG00000029926.1	NO HIT
OG0027240	oasisia	.	.	.	OALVG00000003198.1	NO HIT
OG0027242	oasisia	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0001228^molecular_function^DNA-binding transcription activator activity RNA polymerase II-specific`GO:0008270^molecular_function^zinc ion binding`GO:0051276^biological_process^chromosome organization`GO:0015074^biological_process^DNA integration`GO:0097692^biological_process^histone H3-K4 monomethylation`GO:0045944^biological_process^positive regulation of transcription by RNA polymerase II`GO:0045893^biological_process^positive regulation of transcription DNA-templated`GO:0044030^biological_process^regulation of DNA methylation`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006355^biological_process^regulation of transcription DNA-templated	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0001228^molecular_function^DNA-binding transcription activator activity RNA polymerase II-specific`GO:0008270^molecular_function^zinc ion binding`GO:0051276^biological_process^chromosome organization`GO:0015074^biological_process^DNA integration`GO:0097692^biological_process^histone H3-K4 monomethylation`GO:0045944^biological_process^positive regulation of transcription by RNA polymerase II`GO:0045893^biological_process^positive regulation of transcription DNA-templated`GO:0044030^biological_process^regulation of DNA methylation`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0006355^biological_process^regulation of transcription DNA-templated	GO:0003676^molecular_function^nucleic acid binding	OALVG00000008120.1	SUBFAMILY NOT NAMED	
OG0027243	oasisia	.	.	.	OALVG00000033721.1	NO HIT
OG0027244	oasisia	.	.	.	OALVG00000032562.1	SI:CH1073-291C23.2	
OG0027248	oasisia	.	.	.	OALVG00000000992.1	NO HIT
OG0027248	oasisia	.	.	.	OALVG00000001013.1	LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN	
OG0027249	oasisia	.	.	.	OALVG00000010291.1	NO HIT
OG0027250	oasisia	.	.	GO:0008061^molecular_function^chitin binding`GO:0006030^biological_process^chitin metabolic process`GO:0005576^cellular_component^extracellular region	OALVG00000033893.1	FI02047P-RELATED	
OG0027252	oasisia	.	.	.	OALVG00000021528.1	LP07818P1	
OG0027253	oasisia	GO:0019012^cellular_component^virion	GO:0019012^cellular_component^virion	.	OALVG00000021532.1	NO HIT
OG0027254	oasisia	GO:0005509^molecular_function^calcium ion binding`GO:0019722^biological_process^calcium-mediated signaling	GO:0005509^molecular_function^calcium ion binding`GO:0019722^biological_process^calcium-mediated signaling	GO:0005509^molecular_function^calcium ion binding	OALVG00000021542.1	CALMODULIN	K02183
OG0027255	oasisia	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0098981^cellular_component^cholinergic synapse`GO:0005887^cellular_component^integral component of plasma membrane`GO:0099060^cellular_component^integral component of postsynaptic specialization membrane`GO:0043005^cellular_component^neuron projection`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0005262^molecular_function^calcium channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0006812^biological_process^cation transport`GO:0007268^biological_process^chemical synaptic transmission`GO:0050910^biological_process^detection of mechanical stimulus involved in sensory perception of sound`GO:0042472^biological_process^inner ear morphogenesis`GO:0034220^biological_process^ion transmembrane transport`GO:0070373^biological_process^negative regulation of ERK1 and ERK2 cascade`GO:0050877^biological_process^nervous system process`GO:0007204^biological_process^positive regulation of cytosolic calcium ion concentration`GO:0042391^biological_process^regulation of membrane potential`GO:0007605^biological_process^sensory perception of sound`GO:0007165^biological_process^signal transduction	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0098981^cellular_component^cholinergic synapse`GO:0005887^cellular_component^integral component of plasma membrane`GO:0099060^cellular_component^integral component of postsynaptic specialization membrane`GO:0043005^cellular_component^neuron projection`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0005262^molecular_function^calcium channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0006812^biological_process^cation transport`GO:0007268^biological_process^chemical synaptic transmission`GO:0050910^biological_process^detection of mechanical stimulus involved in sensory perception of sound`GO:0042472^biological_process^inner ear morphogenesis`GO:0034220^biological_process^ion transmembrane transport`GO:0070373^biological_process^negative regulation of ERK1 and ERK2 cascade`GO:0050877^biological_process^nervous system process`GO:0007204^biological_process^positive regulation of cytosolic calcium ion concentration`GO:0042391^biological_process^regulation of membrane potential`GO:0007605^biological_process^sensory perception of sound`GO:0007165^biological_process^signal transduction	GO:0005230^molecular_function^extracellular ligand-gated ion channel activity`GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	OALVG00000015651.1	NICOTINIC ACETYLCHOLINE RECEPTOR ALPHA3 ISOFORM B	K05312
OG0027255	oasisia	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0098981^cellular_component^cholinergic synapse`GO:0005887^cellular_component^integral component of plasma membrane`GO:0099060^cellular_component^integral component of postsynaptic specialization membrane`GO:0043005^cellular_component^neuron projection`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0005262^molecular_function^calcium channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0006812^biological_process^cation transport`GO:0007268^biological_process^chemical synaptic transmission`GO:0050910^biological_process^detection of mechanical stimulus involved in sensory perception of sound`GO:0042472^biological_process^inner ear morphogenesis`GO:0034220^biological_process^ion transmembrane transport`GO:0070373^biological_process^negative regulation of ERK1 and ERK2 cascade`GO:0050877^biological_process^nervous system process`GO:0007204^biological_process^positive regulation of cytosolic calcium ion concentration`GO:0042391^biological_process^regulation of membrane potential`GO:0007605^biological_process^sensory perception of sound`GO:0007165^biological_process^signal transduction	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0098981^cellular_component^cholinergic synapse`GO:0005887^cellular_component^integral component of plasma membrane`GO:0099060^cellular_component^integral component of postsynaptic specialization membrane`GO:0043005^cellular_component^neuron projection`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0005262^molecular_function^calcium channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0006812^biological_process^cation transport`GO:0007268^biological_process^chemical synaptic transmission`GO:0050910^biological_process^detection of mechanical stimulus involved in sensory perception of sound`GO:0042472^biological_process^inner ear morphogenesis`GO:0034220^biological_process^ion transmembrane transport`GO:0070373^biological_process^negative regulation of ERK1 and ERK2 cascade`GO:0050877^biological_process^nervous system process`GO:0007204^biological_process^positive regulation of cytosolic calcium ion concentration`GO:0042391^biological_process^regulation of membrane potential`GO:0007605^biological_process^sensory perception of sound`GO:0007165^biological_process^signal transduction	GO:0005230^molecular_function^extracellular ligand-gated ion channel activity`GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	OALVG00000018904.1	NICOTINIC ACETYLCHOLINE RECEPTOR ALPHA3 ISOFORM B	K05312
OG0027256	oasisia	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0005262^molecular_function^calcium channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0050910^biological_process^detection of mechanical stimulus involved in sensory perception of sound`GO:0042472^biological_process^inner ear morphogenesis`GO:0034220^biological_process^ion transmembrane transport`GO:0050877^biological_process^nervous system process`GO:0007204^biological_process^positive regulation of cytosolic calcium ion concentration`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0005262^molecular_function^calcium channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0050910^biological_process^detection of mechanical stimulus involved in sensory perception of sound`GO:0042472^biological_process^inner ear morphogenesis`GO:0034220^biological_process^ion transmembrane transport`GO:0050877^biological_process^nervous system process`GO:0007204^biological_process^positive regulation of cytosolic calcium ion concentration`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction	GO:0005230^molecular_function^extracellular ligand-gated ion channel activity`GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	OALVG00000015650.1	CHRNA7-FAM7A FUSION PROTEIN-RELATED	K05312
OG0027256	oasisia	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0005262^molecular_function^calcium channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0050910^biological_process^detection of mechanical stimulus involved in sensory perception of sound`GO:0042472^biological_process^inner ear morphogenesis`GO:0034220^biological_process^ion transmembrane transport`GO:0050877^biological_process^nervous system process`GO:0007204^biological_process^positive regulation of cytosolic calcium ion concentration`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0005262^molecular_function^calcium channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0050910^biological_process^detection of mechanical stimulus involved in sensory perception of sound`GO:0042472^biological_process^inner ear morphogenesis`GO:0034220^biological_process^ion transmembrane transport`GO:0050877^biological_process^nervous system process`GO:0007204^biological_process^positive regulation of cytosolic calcium ion concentration`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction	GO:0005230^molecular_function^extracellular ligand-gated ion channel activity`GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	OALVG00000018903.1	CHRNA7-FAM7A FUSION PROTEIN-RELATED	K05312
OG0027257	oasisia	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0098655^biological_process^cation transmembrane transport`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0050877^biological_process^nervous system process`GO:0042391^biological_process^regulation of membrane potential`GO:0017085^biological_process^response to insecticide`GO:0007165^biological_process^signal transduction`GO:0007271^biological_process^synaptic transmission cholinergic	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0098655^biological_process^cation transmembrane transport`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0050877^biological_process^nervous system process`GO:0042391^biological_process^regulation of membrane potential`GO:0017085^biological_process^response to insecticide`GO:0007165^biological_process^signal transduction`GO:0007271^biological_process^synaptic transmission cholinergic	GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	OALVG00000015647.1	CHRNA7-FAM7A FUSION PROTEIN-RELATED	
OG0027257	oasisia	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0098981^cellular_component^cholinergic synapse`GO:0005887^cellular_component^integral component of plasma membrane`GO:0099060^cellular_component^integral component of postsynaptic specialization membrane`GO:0043005^cellular_component^neuron projection`GO:0005886^cellular_component^plasma membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0005262^molecular_function^calcium channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0050910^biological_process^detection of mechanical stimulus involved in sensory perception of sound`GO:0042472^biological_process^inner ear morphogenesis`GO:0034220^biological_process^ion transmembrane transport`GO:0070373^biological_process^negative regulation of ERK1 and ERK2 cascade`GO:0050877^biological_process^nervous system process`GO:0007204^biological_process^positive regulation of cytosolic calcium ion concentration`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0098981^cellular_component^cholinergic synapse`GO:0005887^cellular_component^integral component of plasma membrane`GO:0099060^cellular_component^integral component of postsynaptic specialization membrane`GO:0043005^cellular_component^neuron projection`GO:0005886^cellular_component^plasma membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0005262^molecular_function^calcium channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0050910^biological_process^detection of mechanical stimulus involved in sensory perception of sound`GO:0042472^biological_process^inner ear morphogenesis`GO:0034220^biological_process^ion transmembrane transport`GO:0070373^biological_process^negative regulation of ERK1 and ERK2 cascade`GO:0050877^biological_process^nervous system process`GO:0007204^biological_process^positive regulation of cytosolic calcium ion concentration`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction	GO:0005230^molecular_function^extracellular ligand-gated ion channel activity`GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	OALVG00000018901.1	NICOTINIC ACETYLCHOLINE RECEPTOR ALPHA3 ISOFORM B	K05312
OG0027258	oasisia	GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0005262^molecular_function^calcium channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0050877^biological_process^nervous system process`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction	GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0005262^molecular_function^calcium channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0050877^biological_process^nervous system process`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction	GO:0005230^molecular_function^extracellular ligand-gated ion channel activity`GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	OALVG00000015645.1	CHRNA7-FAM7A FUSION PROTEIN-RELATED	K05312
