OG0000009							
OG0000009							
OG0017846							
OG0017846							
OG0017846							
OG0017846	lamellibrachia	.	.	GO:0003676^molecular_function^nucleic acid binding`GO:0008270^molecular_function^zinc ion binding	FUN_011199-T1	NO HIT
OG0017846	lamellibrachia	.	.	GO:0003676^molecular_function^nucleic acid binding`GO:0008270^molecular_function^zinc ion binding	FUN_035435-T1	FAMILY NOT NAMED	
OG0017926							
OG0017926							
OG0017926							
OG0017926	lamellibrachia	.	.	.	FUN_016564-T1	FAMILY NOT NAMED	
OG0017926	lamellibrachia	.	.	.	FUN_016654-T1	FAMILY NOT NAMED	
OG0017926	lamellibrachia	.	.	.	FUN_021941-T1	FAMILY NOT NAMED	
OG0017926	lamellibrachia	.	.	.	FUN_022216-T1	FAMILY NOT NAMED	
OG0017926	lamellibrachia	.	.	.	FUN_025346-T1	FAMILY NOT NAMED	
OG0017930							
OG0017930							
OG0017930							
OG0017930	lamellibrachia	.	.	.	FUN_002762-T1	NO HIT
OG0017930	lamellibrachia	.	.	.	FUN_015350-T1	NO HIT
OG0017930	lamellibrachia	.	.	.	FUN_016501-T1	SI:CH211-262I1.5-RELATED	
OG0017930	lamellibrachia	.	.	.	FUN_016700-T1	NO HIT
OG0017930	lamellibrachia	.	.	GO:0003676^molecular_function^nucleic acid binding	FUN_019017-T1	SUBFAMILY NOT NAMED	
OG0017930	lamellibrachia	.	.	GO:0003676^molecular_function^nucleic acid binding	FUN_019243-T1	SUBFAMILY NOT NAMED	
OG0017956							
OG0017956							
OG0017956							
OG0017956	lamellibrachia	.	.	.	FUN_010592-T1	NO HIT
OG0017956	lamellibrachia	.	.	.	FUN_022008-T1	SUBFAMILY NOT NAMED	
OG0017956	lamellibrachia	.	.	.	FUN_033684-T1	NO HIT
OG0018006							
OG0018006							
OG0018006							
OG0018006	lamellibrachia	.	.	.	FUN_033915-T1	SUBFAMILY NOT NAMED	
OG0018014							
OG0018014							
OG0018014							
OG0018014	lamellibrachia	.	.	.	FUN_040755-T1	NO HIT
OG0018016							
OG0018016							
OG0018016							
OG0018016	lamellibrachia	.	.	.	FUN_001172-T1	NO HIT
OG0018016	lamellibrachia	GO:0005737^cellular_component^cytoplasm`GO:0016021^cellular_component^integral component of membrane`GO:0048471^cellular_component^perinuclear region of cytoplasm`GO:0005886^cellular_component^plasma membrane`GO:0005509^molecular_function^calcium ion binding`GO:0042802^molecular_function^identical protein binding`GO:0005112^molecular_function^Notch binding`GO:0030165^molecular_function^PDZ domain binding`GO:0060842^biological_process^arterial endothelial cell differentiation`GO:0048514^biological_process^blood vessel morphogenesis`GO:0035907^biological_process^dorsal aorta development`GO:0002244^biological_process^hematopoietic progenitor cell differentiation`GO:0060218^biological_process^hematopoietic stem cell differentiation`GO:0045746^biological_process^negative regulation of Notch signaling pathway`GO:0048666^biological_process^neuron development`GO:0007219^biological_process^Notch signaling pathway`GO:0061056^biological_process^sclerotome development`GO:0001757^biological_process^somite specification`GO:0001756^biological_process^somitogenesis`GO:0021514^biological_process^ventral spinal cord interneuron differentiation	GO:0005737^cellular_component^cytoplasm`GO:0016021^cellular_component^integral component of membrane`GO:0048471^cellular_component^perinuclear region of cytoplasm`GO:0005886^cellular_component^plasma membrane`GO:0005509^molecular_function^calcium ion binding`GO:0042802^molecular_function^identical protein binding`GO:0005112^molecular_function^Notch binding`GO:0030165^molecular_function^PDZ domain binding`GO:0060842^biological_process^arterial endothelial cell differentiation`GO:0048514^biological_process^blood vessel morphogenesis`GO:0035907^biological_process^dorsal aorta development`GO:0002244^biological_process^hematopoietic progenitor cell differentiation`GO:0060218^biological_process^hematopoietic stem cell differentiation`GO:0045746^biological_process^negative regulation of Notch signaling pathway`GO:0048666^biological_process^neuron development`GO:0007219^biological_process^Notch signaling pathway`GO:0061056^biological_process^sclerotome development`GO:0001757^biological_process^somite specification`GO:0001756^biological_process^somitogenesis`GO:0021514^biological_process^ventral spinal cord interneuron differentiation	.	FUN_001119-T1	SUBFAMILY NOT NAMED	K16681
OG0018018							
OG0018018							
OG0018018							
OG0018018	lamellibrachia	GO:0005737^cellular_component^cytoplasm`GO:0005525^molecular_function^GTP binding`GO:0004383^molecular_function^guanylate cyclase activity`GO:0020037^molecular_function^heme binding`GO:0046872^molecular_function^metal ion binding`GO:0019934^biological_process^cGMP-mediated signaling	GO:0005737^cellular_component^cytoplasm`GO:0005525^molecular_function^GTP binding`GO:0004383^molecular_function^guanylate cyclase activity`GO:0020037^molecular_function^heme binding`GO:0046872^molecular_function^metal ion binding`GO:0019934^biological_process^cGMP-mediated signaling	GO:0016849^molecular_function^phosphorus-oxygen lyase activity`GO:0009190^biological_process^cyclic nucleotide biosynthetic process`GO:0035556^biological_process^intracellular signal transduction	FUN_003796-T1	GUANYLATE CYCLASE SOLUBLE SUBUNIT BETA-2	K12319
OG0018559							
OG0018559							
OG0018559	capitella			\tCapteT199564	K13781	
OG0018559	capitella			\tCapteT202178	K13781	
OG0018559	lamellibrachia	GO:0016323^cellular_component^basolateral plasma membrane`GO:0016021^cellular_component^integral component of membrane`GO:0015179^molecular_function^L-amino acid transmembrane transporter activity	GO:0016323^cellular_component^basolateral plasma membrane`GO:0016021^cellular_component^integral component of membrane`GO:0015179^molecular_function^L-amino acid transmembrane transporter activity	GO:0022857^molecular_function^transmembrane transporter activity`GO:0055085^biological_process^transmembrane transport`GO:0016020^cellular_component^membrane	FUN_000139-T1	AMINO ACID TRANSPORTER	K13781
OG0018559	lamellibrachia	GO:0031225^cellular_component^anchored component of membrane`GO:0005576^cellular_component^extracellular region`GO:0009277^cellular_component^fungal-type cell wall`GO:0050839^molecular_function^cell adhesion molecule binding`GO:0044406^biological_process^adhesion of symbiont to host`GO:0007155^biological_process^cell adhesion`GO:0098609^biological_process^cell-cell adhesion`GO:0009405^biological_process^pathogenesis`GO:0044407^biological_process^single-species biofilm formation in or on host organism`GO:0044011^biological_process^single-species biofilm formation on inanimate substrate	GO:0031225^cellular_component^anchored component of membrane`GO:0005576^cellular_component^extracellular region`GO:0009277^cellular_component^fungal-type cell wall`GO:0050839^molecular_function^cell adhesion molecule binding`GO:0044406^biological_process^adhesion of symbiont to host`GO:0007155^biological_process^cell adhesion`GO:0098609^biological_process^cell-cell adhesion`GO:0009405^biological_process^pathogenesis`GO:0044407^biological_process^single-species biofilm formation in or on host organism`GO:0044011^biological_process^single-species biofilm formation on inanimate substrate	.	FUN_023951-T1	NO HIT
OG0018580							
OG0018580							
OG0018580							
OG0018580	lamellibrachia	GO:0097440^cellular_component^apical dendrite`GO:0016021^cellular_component^integral component of membrane`GO:0043025^cellular_component^neuronal cell body`GO:0015179^molecular_function^L-amino acid transmembrane transporter activity`GO:0015175^molecular_function^neutral amino acid transmembrane transporter activity`GO:0042941^biological_process^D-alanine transport`GO:0042942^biological_process^D-serine transport`GO:0015804^biological_process^neutral amino acid transport	GO:0097440^cellular_component^apical dendrite`GO:0016021^cellular_component^integral component of membrane`GO:0043025^cellular_component^neuronal cell body`GO:0015179^molecular_function^L-amino acid transmembrane transporter activity`GO:0015175^molecular_function^neutral amino acid transmembrane transporter activity`GO:0042941^biological_process^D-alanine transport`GO:0042942^biological_process^D-serine transport`GO:0015804^biological_process^neutral amino acid transport	GO:0022857^molecular_function^transmembrane transporter activity`GO:0055085^biological_process^transmembrane transport`GO:0016020^cellular_component^membrane	FUN_007177-T1	GH08870P	K13780
OG0018606							
OG0018606							
OG0018606							
OG0018606	lamellibrachia	.	.	GO:0005515^molecular_function^protein binding	FUN_010798-T1	STERILE ALPHA MOTIF DOMAIN-CONTAINING PROTEIN 3	
OG0018664							
OG0018664							
OG0018664							
OG0018664	lamellibrachia	GO:0016021^cellular_component^integral component of membrane`GO:0015220^molecular_function^choline transmembrane transporter activity`GO:0015293^molecular_function^symporter activity`GO:0008292^biological_process^acetylcholine biosynthetic process`GO:0006814^biological_process^sodium ion transport	GO:0016021^cellular_component^integral component of membrane`GO:0015220^molecular_function^choline transmembrane transporter activity`GO:0015293^molecular_function^symporter activity`GO:0008292^biological_process^acetylcholine biosynthetic process`GO:0006814^biological_process^sodium ion transport	GO:0022857^molecular_function^transmembrane transporter activity`GO:0055085^biological_process^transmembrane transport`GO:0016020^cellular_component^membrane	FUN_032127-T1	HIGH-AFFINITY CHOLINE TRANSPORTER 1	K14387
OG0018664	lamellibrachia	GO:0030424^cellular_component^axon`GO:0016021^cellular_component^integral component of membrane`GO:0043005^cellular_component^neuron projection`GO:0043025^cellular_component^neuronal cell body`GO:0005886^cellular_component^plasma membrane`GO:0045202^cellular_component^synapse`GO:0008021^cellular_component^synaptic vesicle`GO:0015220^molecular_function^choline transmembrane transporter activity`GO:0005307^molecular_function^choline:sodium symporter activity`GO:0008292^biological_process^acetylcholine biosynthetic process`GO:0015871^biological_process^choline transport	GO:0030424^cellular_component^axon`GO:0016021^cellular_component^integral component of membrane`GO:0043005^cellular_component^neuron projection`GO:0043025^cellular_component^neuronal cell body`GO:0005886^cellular_component^plasma membrane`GO:0045202^cellular_component^synapse`GO:0008021^cellular_component^synaptic vesicle`GO:0015220^molecular_function^choline transmembrane transporter activity`GO:0005307^molecular_function^choline:sodium symporter activity`GO:0008292^biological_process^acetylcholine biosynthetic process`GO:0015871^biological_process^choline transport	GO:0022857^molecular_function^transmembrane transporter activity`GO:0055085^biological_process^transmembrane transport`GO:0016020^cellular_component^membrane	FUN_016743-T1	HIGH-AFFINITY CHOLINE TRANSPORTER 1	K14387
OG0018664	lamellibrachia	GO:0030424^cellular_component^axon`GO:0030425^cellular_component^dendrite`GO:0016021^cellular_component^integral component of membrane`GO:0031594^cellular_component^neuromuscular junction`GO:0043204^cellular_component^perikaryon`GO:0005886^cellular_component^plasma membrane`GO:0098793^cellular_component^presynapse`GO:0045202^cellular_component^synapse`GO:0033265^molecular_function^choline binding`GO:0015220^molecular_function^choline transmembrane transporter activity`GO:0005307^molecular_function^choline:sodium symporter activity`GO:0008292^biological_process^acetylcholine biosynthetic process`GO:0015871^biological_process^choline transport`GO:0007274^biological_process^neuromuscular synaptic transmission`GO:0007269^biological_process^neurotransmitter secretion`GO:0007271^biological_process^synaptic transmission cholinergic`GO:0055085^biological_process^transmembrane transport	GO:0030424^cellular_component^axon`GO:0030425^cellular_component^dendrite`GO:0016021^cellular_component^integral component of membrane`GO:0031594^cellular_component^neuromuscular junction`GO:0043204^cellular_component^perikaryon`GO:0005886^cellular_component^plasma membrane`GO:0098793^cellular_component^presynapse`GO:0045202^cellular_component^synapse`GO:0033265^molecular_function^choline binding`GO:0015220^molecular_function^choline transmembrane transporter activity`GO:0005307^molecular_function^choline:sodium symporter activity`GO:0008292^biological_process^acetylcholine biosynthetic process`GO:0015871^biological_process^choline transport`GO:0007274^biological_process^neuromuscular synaptic transmission`GO:0007269^biological_process^neurotransmitter secretion`GO:0007271^biological_process^synaptic transmission cholinergic`GO:0055085^biological_process^transmembrane transport	GO:0022857^molecular_function^transmembrane transporter activity`GO:0055085^biological_process^transmembrane transport`GO:0016020^cellular_component^membrane	FUN_038637-T1	HIGH AFFINITY CHOLINE TRANSPORTER 1	K14387
OG0018668							
OG0018668							
OG0018668							
OG0018668	lamellibrachia	GO:0034707^cellular_component^chloride channel complex`GO:0016021^cellular_component^integral component of membrane`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0005886^cellular_component^plasma membrane`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0005261^molecular_function^cation channel activity`GO:0016933^molecular_function^extracellularly glycine-gated ion channel activity`GO:0004890^molecular_function^GABA-A receptor activity`GO:0022851^molecular_function^GABA-gated chloride ion channel activity`GO:0022852^molecular_function^glycine-gated chloride ion channel activity`GO:0015276^molecular_function^ligand-gated ion channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:1902476^biological_process^chloride transmembrane transport`GO:0034220^biological_process^ion transmembrane transport`GO:0006811^biological_process^ion transport`GO:1904456^biological_process^negative regulation of neuronal action potential`GO:0050877^biological_process^nervous system process`GO:0042752^biological_process^regulation of circadian rhythm`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction`GO:0060012^biological_process^synaptic transmission glycinergic	GO:0034707^cellular_component^chloride channel complex`GO:0016021^cellular_component^integral component of membrane`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0005886^cellular_component^plasma membrane`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0005261^molecular_function^cation channel activity`GO:0016933^molecular_function^extracellularly glycine-gated ion channel activity`GO:0004890^molecular_function^GABA-A receptor activity`GO:0022851^molecular_function^GABA-gated chloride ion channel activity`GO:0022852^molecular_function^glycine-gated chloride ion channel activity`GO:0015276^molecular_function^ligand-gated ion channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:1902476^biological_process^chloride transmembrane transport`GO:0034220^biological_process^ion transmembrane transport`GO:0006811^biological_process^ion transport`GO:1904456^biological_process^negative regulation of neuronal action potential`GO:0050877^biological_process^nervous system process`GO:0042752^biological_process^regulation of circadian rhythm`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction`GO:0060012^biological_process^synaptic transmission glycinergic	GO:0005230^molecular_function^extracellular ligand-gated ion channel activity`GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	FUN_035012-T1	IP12579P	K05175
OG0018759							
OG0018759							
OG0018759							
OG0018759	lamellibrachia	.	.	.	FUN_004440-T1	FAMILY NOT NAMED	
OG0018759	lamellibrachia	.	.	.	FUN_006269-T1	EPM2A-INTERACTING PROTEIN 1	
OG0018759	lamellibrachia	.	.	.	FUN_009295-T1	FAMILY NOT NAMED	
OG0018760							
OG0018760							
OG0018760	capitella			\tCapteT129236		
OG0018760	lamellibrachia	.	.	.	FUN_038145-T1	SUBFAMILY NOT NAMED	
OG0018765							
OG0018765							
OG0018765							
OG0018765	lamellibrachia	.	.	.	FUN_006649-T1	FAMILY NOT NAMED	
OG0018765	lamellibrachia	.	.	.	FUN_013623-T1	FAMILY NOT NAMED	
OG0018765	lamellibrachia	.	.	.	FUN_014146-T1	NO HIT
OG0018770							
OG0018770							
OG0018770							
OG0018770	lamellibrachia	GO:0008023^cellular_component^transcription elongation factor complex`GO:0035327^cellular_component^transcriptionally active chromatin`GO:0003677^molecular_function^DNA binding`GO:0042393^molecular_function^histone binding`GO:0031491^molecular_function^nucleosome binding`GO:0070827^biological_process^chromatin maintenance`GO:0035050^biological_process^embryonic heart tube development`GO:0007507^biological_process^heart development`GO:0042789^biological_process^mRNA transcription by RNA polymerase II`GO:0061086^biological_process^negative regulation of histone H3-K27 methylation`GO:0034728^biological_process^nucleosome organization`GO:0071599^biological_process^otic vesicle development`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0050684^biological_process^regulation of mRNA processing`GO:0001756^biological_process^somitogenesis`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	GO:0008023^cellular_component^transcription elongation factor complex`GO:0035327^cellular_component^transcriptionally active chromatin`GO:0003677^molecular_function^DNA binding`GO:0042393^molecular_function^histone binding`GO:0031491^molecular_function^nucleosome binding`GO:0070827^biological_process^chromatin maintenance`GO:0035050^biological_process^embryonic heart tube development`GO:0007507^biological_process^heart development`GO:0042789^biological_process^mRNA transcription by RNA polymerase II`GO:0061086^biological_process^negative regulation of histone H3-K27 methylation`GO:0034728^biological_process^nucleosome organization`GO:0071599^biological_process^otic vesicle development`GO:0032968^biological_process^positive regulation of transcription elongation from RNA polymerase II promoter`GO:0050684^biological_process^regulation of mRNA processing`GO:0001756^biological_process^somitogenesis`GO:0006368^biological_process^transcription elongation from RNA polymerase II promoter	.	FUN_024908-T1	TRANSCRIPTION ELONGATION FACTOR SPT6	K11292
OG0018777							
OG0018777							
OG0018777							
OG0018777	lamellibrachia	.	.	.	FUN_000973-T1	NO HIT
OG0018816							
OG0018816							
OG0018816							
OG0018816	lamellibrachia	.	.	.	FUN_032719-T1	FAMILY NOT NAMED	
OG0018902							
OG0018902							
OG0018902							
OG0018902	lamellibrachia	.	.	.	FUN_012529-T1	THAP DOMAIN PROTEIN	
OG0018946							
OG0018946							
OG0018946	lamellibrachia	.	.	.	FUN_034837-T1	PROTEIN KINASE CGMP-DEPENDENT 1	K07376
OG0018946	owenia	.	.	.	OFUSG10411.1	PROTEIN KINASE CGMP-DEPENDENT 1	K10345
OG0018985							
OG0018985	capitella			\tCapteT211721		
OG0018985	lamellibrachia	.	.	.	FUN_038857-T1	NO HIT
OG0018985	owenia	.	.	.	OFUSG05711.1	.	K10657
OG0019006							
OG0019006							
OG0019006							
OG0019006	lamellibrachia	.	.	.	FUN_008190-T1	LYSOZYME 3-LIKE	
OG0019006	lamellibrachia	.	.	.	FUN_008277-T1	LYSOZYME G	
OG0019006	lamellibrachia	.	.	.	FUN_009263-T1	SI:CH1073-204B8.1	
OG0019019							
OG0019019							
OG0019019							
OG0019019	lamellibrachia	.	.	.	FUN_000897-T1	NO HIT
OG0019019	lamellibrachia	.	.	.	FUN_008109-T1	SUBFAMILY NOT NAMED	
OG0019019	lamellibrachia	.	.	.	FUN_016787-T1	SUBFAMILY NOT NAMED	
OG0019139							
OG0019139	lamellibrachia	.	.	.	FUN_017712-T1	NO HIT
OG0019139	osedax	.	.	.	OFRAG00000013257.1	SUBFAMILY NOT NAMED	
OG0019139	owenia	.	.	.	OFUSG19597.1	.	
OG0019160							
OG0019160							
OG0019160	capitella			\tCapteT206549		
OG0019160	lamellibrachia	.	.	.	FUN_011781-T1	NO HIT
OG0019167							
OG0019167							
OG0019167	lamellibrachia	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0046872^molecular_function^metal ion binding`GO:0004722^molecular_function^protein serine/threonine phosphatase activity	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0046872^molecular_function^metal ion binding`GO:0004722^molecular_function^protein serine/threonine phosphatase activity	GO:0016787^molecular_function^hydrolase activity	FUN_004883-T1	SERINE/THREONINE-PROTEIN PHOSPHATASE	K06269
OG0019167	osedax	GO:0005912^cellular_component^adherens junction`GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0043197^cellular_component^dendritic spine`GO:0098978^cellular_component^glutamatergic synapse`GO:0042587^cellular_component^glycogen granule`GO:0043005^cellular_component^neuron projection`GO:0043025^cellular_component^neuronal cell body`GO:0005730^cellular_component^nucleolus`GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0043204^cellular_component^perikaryon`GO:0005886^cellular_component^plasma membrane`GO:0098794^cellular_component^postsynapse`GO:0098793^cellular_component^presynapse`GO:0000164^cellular_component^protein phosphatase type 1 complex`GO:0072357^cellular_component^PTW/PP1 phosphatase complex`GO:0098641^molecular_function^cadherin binding involved in cell-cell adhesion`GO:0046872^molecular_function^metal ion binding`GO:0016791^molecular_function^phosphatase activity`GO:0004721^molecular_function^phosphoprotein phosphatase activity`GO:0008157^molecular_function^protein phosphatase 1 binding`GO:0004722^molecular_function^protein serine/threonine phosphatase activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0043021^molecular_function^ribonucleoprotein complex binding`GO:0048754^biological_process^branching morphogenesis of an epithelial tube`GO:0007049^biological_process^cell cycle`GO:0051301^biological_process^cell division`GO:0009987^biological_process^cellular process`GO:0032922^biological_process^circadian regulation of gene expression`GO:0016311^biological_process^dephosphorylation`GO:0043153^biological_process^entrainment of circadian clock by photoperiod`GO:0005977^biological_process^glycogen metabolic process`GO:0030324^biological_process^lung development`GO:2001241^biological_process^positive regulation of extrinsic apoptotic signaling pathway in absence of ligand`GO:0006470^biological_process^protein dephosphorylation`GO:0042752^biological_process^regulation of circadian rhythm`GO:0005979^biological_process^regulation of glycogen biosynthetic process`GO:0005981^biological_process^regulation of glycogen catabolic process`GO:0006417^biological_process^regulation of translation`GO:0010288^biological_process^response to lead ion	GO:0005912^cellular_component^adherens junction`GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0043197^cellular_component^dendritic spine`GO:0098978^cellular_component^glutamatergic synapse`GO:0042587^cellular_component^glycogen granule`GO:0043005^cellular_component^neuron projection`GO:0043025^cellular_component^neuronal cell body`GO:0005730^cellular_component^nucleolus`GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0043204^cellular_component^perikaryon`GO:0005886^cellular_component^plasma membrane`GO:0098794^cellular_component^postsynapse`GO:0098793^cellular_component^presynapse`GO:0000164^cellular_component^protein phosphatase type 1 complex`GO:0072357^cellular_component^PTW/PP1 phosphatase complex`GO:0098641^molecular_function^cadherin binding involved in cell-cell adhesion`GO:0046872^molecular_function^metal ion binding`GO:0016791^molecular_function^phosphatase activity`GO:0004721^molecular_function^phosphoprotein phosphatase activity`GO:0008157^molecular_function^protein phosphatase 1 binding`GO:0004722^molecular_function^protein serine/threonine phosphatase activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0043021^molecular_function^ribonucleoprotein complex binding`GO:0048754^biological_process^branching morphogenesis of an epithelial tube`GO:0007049^biological_process^cell cycle`GO:0051301^biological_process^cell division`GO:0009987^biological_process^cellular process`GO:0032922^biological_process^circadian regulation of gene expression`GO:0016311^biological_process^dephosphorylation`GO:0043153^biological_process^entrainment of circadian clock by photoperiod`GO:0005977^biological_process^glycogen metabolic process`GO:0030324^biological_process^lung development`GO:2001241^biological_process^positive regulation of extrinsic apoptotic signaling pathway in absence of ligand`GO:0006470^biological_process^protein dephosphorylation`GO:0042752^biological_process^regulation of circadian rhythm`GO:0005979^biological_process^regulation of glycogen biosynthetic process`GO:0005981^biological_process^regulation of glycogen catabolic process`GO:0006417^biological_process^regulation of translation`GO:0010288^biological_process^response to lead ion	GO:0016787^molecular_function^hydrolase activity	OFRAG00000012219.1	SERINE/THREONINE-PROTEIN PHOSPHATASE PP1-GAMMA CATALYTIC SUBUNIT	K06269
OG0019175							
OG0019175							
OG0019175							
OG0019175	lamellibrachia	.	.	.	FUN_023834-T1	SUBFAMILY NOT NAMED	
OG0019175	lamellibrachia	.	.	.	FUN_023873-T1	SUBFAMILY NOT NAMED	
OG0019175	lamellibrachia	.	.	.	FUN_025578-T1	SUBFAMILY NOT NAMED	
OG0019178							
OG0019178							
OG0019178							
OG0019178	lamellibrachia	GO:0016323^cellular_component^basolateral plasma membrane`GO:0016021^cellular_component^integral component of membrane`GO:0016020^cellular_component^membrane`GO:0005524^molecular_function^ATP binding`GO:0016887^molecular_function^ATPase activity`GO:0042626^molecular_function^ATPase-coupled transmembrane transporter activity`GO:0008559^molecular_function^ABC-type xenobiotic transporter activity`GO:0034634^molecular_function^glutathione transmembrane transporter activity`GO:0034775^biological_process^glutathione transmembrane transport`GO:0055085^biological_process^transmembrane transport`GO:0042908^biological_process^xenobiotic transport	GO:0016323^cellular_component^basolateral plasma membrane`GO:0016021^cellular_component^integral component of membrane`GO:0016020^cellular_component^membrane`GO:0005524^molecular_function^ATP binding`GO:0016887^molecular_function^ATPase activity`GO:0042626^molecular_function^ATPase-coupled transmembrane transporter activity`GO:0008559^molecular_function^ABC-type xenobiotic transporter activity`GO:0034634^molecular_function^glutathione transmembrane transporter activity`GO:0034775^biological_process^glutathione transmembrane transport`GO:0055085^biological_process^transmembrane transport`GO:0042908^biological_process^xenobiotic transport	GO:0005524^molecular_function^ATP binding`GO:0042626^molecular_function^ATPase-coupled transmembrane transporter activity`GO:0055085^biological_process^transmembrane transport`GO:0016021^cellular_component^integral component of membrane	FUN_035605-T1	CANALICULAR MULTISPECIFIC ORGANIC ANION TRANSPORTER 2	K05665
OG0019178	lamellibrachia	GO:0016323^cellular_component^basolateral plasma membrane`GO:0016021^cellular_component^integral component of membrane`GO:0016020^cellular_component^membrane`GO:0005524^molecular_function^ATP binding`GO:0016887^molecular_function^ATPase activity`GO:0042626^molecular_function^ATPase-coupled transmembrane transporter activity`GO:0008559^molecular_function^ABC-type xenobiotic transporter activity`GO:0034634^molecular_function^glutathione transmembrane transporter activity`GO:0034775^biological_process^glutathione transmembrane transport`GO:0055085^biological_process^transmembrane transport`GO:0042908^biological_process^xenobiotic transport	GO:0016323^cellular_component^basolateral plasma membrane`GO:0016021^cellular_component^integral component of membrane`GO:0016020^cellular_component^membrane`GO:0005524^molecular_function^ATP binding`GO:0016887^molecular_function^ATPase activity`GO:0042626^molecular_function^ATPase-coupled transmembrane transporter activity`GO:0008559^molecular_function^ABC-type xenobiotic transporter activity`GO:0034634^molecular_function^glutathione transmembrane transporter activity`GO:0034775^biological_process^glutathione transmembrane transport`GO:0055085^biological_process^transmembrane transport`GO:0042908^biological_process^xenobiotic transport	GO:0005524^molecular_function^ATP binding`GO:0042626^molecular_function^ATPase-coupled transmembrane transporter activity`GO:0055085^biological_process^transmembrane transport`GO:0016021^cellular_component^integral component of membrane`GO:0016887^molecular_function^ATPase activity	FUN_035601-T1	CANALICULAR MULTISPECIFIC ORGANIC ANION TRANSPORTER 2	K05665
OG0019201							
OG0019201							
OG0019201	capitella			\tCapteT215240		
OG0019201	lamellibrachia	.	.	.	FUN_015329-T1	NO HIT
OG0019201	lamellibrachia	.	.	.	FUN_019720-T1	NO HIT
OG0019201	lamellibrachia	.	.	.	FUN_022989-T1	NO HIT
OG0019201	lamellibrachia	.	.	.	FUN_027617-T1	NO HIT
OG0019245							
OG0019245							
OG0019245	capitella			\tCapteT216025	K14386	
OG0019245	lamellibrachia	GO:0016021^cellular_component^integral component of membrane`GO:0005634^cellular_component^nucleus`GO:0005886^cellular_component^plasma membrane`GO:0015111^molecular_function^iodide transmembrane transporter activity`GO:0008507^molecular_function^sodium:iodide symporter activity`GO:0015293^molecular_function^symporter activity`GO:1904200^biological_process^iodide transmembrane transport`GO:0015705^biological_process^iodide transport`GO:0006814^biological_process^sodium ion transport`GO:0006590^biological_process^thyroid hormone generation	GO:0016021^cellular_component^integral component of membrane`GO:0005634^cellular_component^nucleus`GO:0005886^cellular_component^plasma membrane`GO:0015111^molecular_function^iodide transmembrane transporter activity`GO:0008507^molecular_function^sodium:iodide symporter activity`GO:0015293^molecular_function^symporter activity`GO:1904200^biological_process^iodide transmembrane transport`GO:0015705^biological_process^iodide transport`GO:0006814^biological_process^sodium ion transport`GO:0006590^biological_process^thyroid hormone generation	GO:0022857^molecular_function^transmembrane transporter activity`GO:0055085^biological_process^transmembrane transport`GO:0016020^cellular_component^membrane	FUN_005818-T1	SODIUM-COUPLED MONOCARBOXYLATE TRANSPORTER	K14386
OG0019245	lamellibrachia	GO:0016021^cellular_component^integral component of membrane`GO:0005634^cellular_component^nucleus`GO:0005886^cellular_component^plasma membrane`GO:0015111^molecular_function^iodide transmembrane transporter activity`GO:0008507^molecular_function^sodium:iodide symporter activity`GO:0015293^molecular_function^symporter activity`GO:1904200^biological_process^iodide transmembrane transport`GO:0015705^biological_process^iodide transport`GO:0006814^biological_process^sodium ion transport`GO:0006590^biological_process^thyroid hormone generation	GO:0016021^cellular_component^integral component of membrane`GO:0005634^cellular_component^nucleus`GO:0005886^cellular_component^plasma membrane`GO:0015111^molecular_function^iodide transmembrane transporter activity`GO:0008507^molecular_function^sodium:iodide symporter activity`GO:0015293^molecular_function^symporter activity`GO:1904200^biological_process^iodide transmembrane transport`GO:0015705^biological_process^iodide transport`GO:0006814^biological_process^sodium ion transport`GO:0006590^biological_process^thyroid hormone generation	GO:0022857^molecular_function^transmembrane transporter activity`GO:0055085^biological_process^transmembrane transport`GO:0016020^cellular_component^membrane	FUN_005821-T1	SODIUM-COUPLED MONOCARBOXYLATE TRANSPORTER	K14386
